File,NEF,TIFF,Date Created,Date Modified,File Size,Image Size,Date Shot,Time Zone and Date,Image Quality,Artist,Copyright,Image Comment,Device,Lens,Focal Length,Focus Mode,AF-Area Mode,VR,AF Fine Tune,Aperture,Shutter Speed,Exposure Mode,Exposure Comp.,Exposure Tuning,Metering,ISO Sensitivity,Flash Device,Flash Sync Mode,Flash Mode,White Balance,Color Space,High ISO NR,Long Exposure NR,Active D-Lighting,Image Authentication,Vignette Control,Auto Distortion Control,Picture Control,Base,Quick Adjust,Sharpening,Contrast,Brightness,Saturation,Hue,Filter Effects,Toning,Optimize Image,Color Mode,Tone Comp.,Hue Adjustment,Saturation.1,Sharpening.1,Latitude,Longitude,Altitude,Altitude Reference,Heading,UTC,Map Datum,Scene Mode,Keywords
r42835b48t,http://193.205.194.113/RAISE/NEF/r42835b48t.NEF,http://193.205.194.113/RAISE/TIFF/r42835b48t.TIF,9/21/2014 6:31,4/17/2013 8:09,21.4 MB,L (4928 x 3264),09:51.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/10,1/160s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
raf9233fct,http://193.205.194.113/RAISE/NEF/raf9233fct.NEF,http://193.205.194.113/RAISE/TIFF/raf9233fct.TIF,9/21/2014 6:31,4/17/2013 8:09,22.0 MB,L (4928 x 3264),09:57.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/10,1/160s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r1c6377bat,http://193.205.194.113/RAISE/NEF/r1c6377bat.NEF,http://193.205.194.113/RAISE/TIFF/r1c6377bat.TIF,9/21/2014 6:31,4/17/2013 8:10,19.8 MB,L (4928 x 3264),10:07.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/10,1/400s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rdcca1488t,http://193.205.194.113/RAISE/NEF/rdcca1488t.NEF,http://193.205.194.113/RAISE/TIFF/rdcca1488t.TIF,9/21/2014 6:32,4/17/2013 8:17,20.5 MB,L (4928 x 3264),17:42.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,75mm,AF-C,Single,ON,OFF,f/5,1/640s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rd84c3237t,http://193.205.194.113/RAISE/NEF/rd84c3237t.NEF,http://193.205.194.113/RAISE/TIFF/rd84c3237t.TIF,9/21/2014 6:32,4/17/2013 8:17,21.2 MB,L (4928 x 3264),17:45.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,35mm,AF-C,Single,ON,OFF,f/4.2,1/800s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r6a621922t,http://193.205.194.113/RAISE/NEF/r6a621922t.NEF,http://193.205.194.113/RAISE/TIFF/r6a621922t.TIF,9/21/2014 6:32,4/17/2013 8:17,20.3 MB,L (4928 x 3264),17:57.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,31mm,AF-C,Single,ON,OFF,f/4,1/1000s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r040b3002t,http://193.205.194.113/RAISE/NEF/r040b3002t.NEF,http://193.205.194.113/RAISE/TIFF/r040b3002t.TIF,9/21/2014 6:32,4/17/2013 8:20,20.1 MB,L (4928 x 3264),20:45.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/3.5,1/1600s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r468fb546t,http://193.205.194.113/RAISE/NEF/r468fb546t.NEF,http://193.205.194.113/RAISE/TIFF/r468fb546t.TIF,9/21/2014 6:32,4/17/2013 8:41,20.3 MB,L (4928 x 3264),41:05.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/3.5,1/800s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r7fbb84c3t,http://193.205.194.113/RAISE/NEF/r7fbb84c3t.NEF,http://193.205.194.113/RAISE/TIFF/r7fbb84c3t.TIF,9/21/2014 6:32,4/17/2013 8:42,20.2 MB,L (4928 x 3264),42:16.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/10,1/160s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r027a692ft,http://193.205.194.113/RAISE/NEF/r027a692ft.NEF,http://193.205.194.113/RAISE/TIFF/r027a692ft.TIF,9/21/2014 6:33,4/17/2013 8:43,23.3 MB,L (4928 x 3264),43:00.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,22mm,AF-C,Single,ON,OFF,f/10,1/160s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
redad3c0at,http://193.205.194.113/RAISE/NEF/redad3c0at.NEF,http://193.205.194.113/RAISE/TIFF/redad3c0at.TIF,9/21/2014 6:33,4/17/2013 8:44,20.4 MB,L (4928 x 3264),44:38.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/10,1/200s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r21b7ba47t,http://193.205.194.113/RAISE/NEF/r21b7ba47t.NEF,http://193.205.194.113/RAISE/TIFF/r21b7ba47t.TIF,9/21/2014 6:33,4/17/2013 8:55,17.7 MB,L (4928 x 3264),55:27.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-C,Single,ON,OFF,f/5.6,1/320s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r3ac3042ft,http://193.205.194.113/RAISE/NEF/r3ac3042ft.NEF,http://193.205.194.113/RAISE/TIFF/r3ac3042ft.TIF,9/21/2014 6:33,4/17/2013 8:55,18.0 MB,L (4928 x 3264),55:33.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-C,Single,ON,OFF,f/5.6,1/250s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r60c520ddt,http://193.205.194.113/RAISE/NEF/r60c520ddt.NEF,http://193.205.194.113/RAISE/TIFF/r60c520ddt.TIF,9/21/2014 6:33,4/17/2013 8:55,20.5 MB,L (4928 x 3264),55:50.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/8,1/250s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r48797c85t,http://193.205.194.113/RAISE/NEF/r48797c85t.NEF,http://193.205.194.113/RAISE/TIFF/r48797c85t.TIF,9/21/2014 6:34,4/17/2013 8:56,18.1 MB,L (4928 x 3264),56:25.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-C,Single,ON,OFF,f/5.6,1/320s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rcdf7ebb6t,http://193.205.194.113/RAISE/NEF/rcdf7ebb6t.NEF,http://193.205.194.113/RAISE/TIFF/rcdf7ebb6t.TIF,9/21/2014 6:34,4/17/2013 8:56,18.5 MB,L (4928 x 3264),56:39.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,105mm,AF-C,Single,ON,OFF,f/5.3,1/250s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rac3f64aft,http://193.205.194.113/RAISE/NEF/rac3f64aft.NEF,http://193.205.194.113/RAISE/TIFF/rac3f64aft.TIF,9/21/2014 6:34,4/17/2013 8:56,21.0 MB,L (4928 x 3264),56:53.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-C,Single,ON,OFF,f/9,1/320s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rbbdfd7a1t,http://193.205.194.113/RAISE/NEF/rbbdfd7a1t.NEF,http://193.205.194.113/RAISE/TIFF/rbbdfd7a1t.TIF,9/21/2014 6:34,4/17/2013 8:57,20.4 MB,L (4928 x 3264),57:48.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,112mm,AF-C,Single,ON,OFF,f/5.3,1/250s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r498397f5t,http://193.205.194.113/RAISE/NEF/r498397f5t.NEF,http://193.205.194.113/RAISE/TIFF/r498397f5t.TIF,9/21/2014 6:34,4/17/2013 8:58,22.2 MB,L (4928 x 3264),58:59.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,AF-C,Single,ON,OFF,f/8,1/250s,Programmed Auto,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r5e5f6baat,http://193.205.194.113/RAISE/NEF/r5e5f6baat.NEF,http://193.205.194.113/RAISE/TIFF/r5e5f6baat.TIF,9/21/2014 6:34,4/17/2013 9:00,21.1 MB,L (4928 x 3264),00:04.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/13,1/160s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r83205374t,http://193.205.194.113/RAISE/NEF/r83205374t.NEF,http://193.205.194.113/RAISE/TIFF/r83205374t.TIF,9/21/2014 6:34,4/17/2013 9:01,22.3 MB,L (4928 x 3264),01:41.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/11,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rd271dad6t,http://193.205.194.113/RAISE/NEF/rd271dad6t.NEF,http://193.205.194.113/RAISE/TIFF/rd271dad6t.TIF,9/21/2014 6:34,4/17/2013 9:02,21.8 MB,L (4928 x 3264),02:07.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,42mm,AF-C,Single,ON,OFF,f/11,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rd23122f3t,http://193.205.194.113/RAISE/NEF/rd23122f3t.NEF,http://193.205.194.113/RAISE/TIFF/rd23122f3t.TIF,9/21/2014 6:34,4/17/2013 9:02,20.9 MB,L (4928 x 3264),02:29.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,31mm,AF-C,Single,ON,OFF,f/11,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r3e6473ect,http://193.205.194.113/RAISE/NEF/r3e6473ect.NEF,http://193.205.194.113/RAISE/TIFF/r3e6473ect.TIF,9/21/2014 6:34,4/17/2013 9:02,21.9 MB,L (4928 x 3264),02:35.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/11,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r68116690t,http://193.205.194.113/RAISE/NEF/r68116690t.NEF,http://193.205.194.113/RAISE/TIFF/r68116690t.TIF,9/21/2014 6:34,4/17/2013 9:03,17.4 MB,L (4928 x 3264),03:24.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,60mm,Manual,Single,ON,OFF,f/14,1/200s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r1eff17eft,http://193.205.194.113/RAISE/NEF/r1eff17eft.NEF,http://193.205.194.113/RAISE/TIFF/r1eff17eft.TIF,9/21/2014 6:34,4/17/2013 9:03,17.8 MB,L (4928 x 3264),03:42.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,44mm,Manual,Single,ON,OFF,f/14,1/200s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r90bb7d2dt,http://193.205.194.113/RAISE/NEF/r90bb7d2dt.NEF,http://193.205.194.113/RAISE/TIFF/r90bb7d2dt.TIF,9/21/2014 6:34,4/17/2013 9:05,18.2 MB,L (4928 x 3264),05:24.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,Manual,Single,ON,OFF,f/8,1/125s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
ra95d9fc7t,http://193.205.194.113/RAISE/NEF/ra95d9fc7t.NEF,http://193.205.194.113/RAISE/TIFF/ra95d9fc7t.TIF,9/21/2014 6:35,4/17/2013 9:06,20.1 MB,L (4928 x 3264),06:29.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/8,1/320s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r54f1d1bbt,http://193.205.194.113/RAISE/NEF/r54f1d1bbt.NEF,http://193.205.194.113/RAISE/TIFF/r54f1d1bbt.TIF,9/21/2014 6:35,4/17/2013 9:09,20.3 MB,L (4928 x 3264),09:58.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,20mm,Manual,Single,ON,OFF,f/13,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r535cbd86t,http://193.205.194.113/RAISE/NEF/r535cbd86t.NEF,http://193.205.194.113/RAISE/TIFF/r535cbd86t.TIF,9/21/2014 6:35,4/17/2013 9:10,21.7 MB,L (4928 x 3264),10:07.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,20mm,Manual,Single,ON,OFF,f/13,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r029afdb0t,http://193.205.194.113/RAISE/NEF/r029afdb0t.NEF,http://193.205.194.113/RAISE/TIFF/r029afdb0t.TIF,9/21/2014 6:35,4/17/2013 9:11,21.6 MB,L (4928 x 3264),11:02.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/13,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rc514974ct,http://193.205.194.113/RAISE/NEF/rc514974ct.NEF,http://193.205.194.113/RAISE/TIFF/rc514974ct.TIF,9/21/2014 6:35,4/17/2013 9:12,22.4 MB,L (4928 x 3264),12:16.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,56mm,AF-C,Single,ON,OFF,f/13,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r781dc7a8t,http://193.205.194.113/RAISE/NEF/r781dc7a8t.NEF,http://193.205.194.113/RAISE/TIFF/r781dc7a8t.TIF,9/21/2014 6:35,4/17/2013 9:12,21.9 MB,L (4928 x 3264),12:22.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,50mm,AF-C,Single,ON,OFF,f/13,1/125s,Manual,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rd6d327d5t,http://193.205.194.113/RAISE/NEF/rd6d327d5t.NEF,http://193.205.194.113/RAISE/TIFF/rd6d327d5t.TIF,9/21/2014 6:36,4/17/2013 9:13,22.2 MB,L (4928 x 3264),13:24.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/13,1/80s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r7f41547dt,http://193.205.194.113/RAISE/NEF/r7f41547dt.NEF,http://193.205.194.113/RAISE/TIFF/r7f41547dt.TIF,9/21/2014 6:36,4/17/2013 9:13,22.3 MB,L (4928 x 3264),13:28.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-C,Single,ON,OFF,f/13,1/80s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r773ce522t,http://193.205.194.113/RAISE/NEF/r773ce522t.NEF,http://193.205.194.113/RAISE/TIFF/r773ce522t.TIF,9/21/2014 6:36,4/17/2013 9:13,19.5 MB,L (4928 x 3264),13:42.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,70mm,AF-C,Single,ON,OFF,f/13,1/125s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rb3e65c98t,http://193.205.194.113/RAISE/NEF/rb3e65c98t.NEF,http://193.205.194.113/RAISE/TIFF/rb3e65c98t.TIF,9/21/2014 6:36,4/17/2013 9:14,19.7 MB,L (4928 x 3264),14:01.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,75mm,AF-C,Single,ON,OFF,f/13,1/100s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rf35a9426t,http://193.205.194.113/RAISE/NEF/rf35a9426t.NEF,http://193.205.194.113/RAISE/TIFF/rf35a9426t.TIF,9/21/2014 6:36,4/17/2013 9:15,21.4 MB,L (4928 x 3264),15:17.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Single,ON,OFF,f/13,1/80s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,landscape; nature; outdoor
rde37348dt,http://193.205.194.113/RAISE/NEF/rde37348dt.NEF,http://193.205.194.113/RAISE/TIFF/rde37348dt.TIF,9/21/2014 6:37,4/25/2013 11:05,20.4 MB,L (4928 x 3264),05:42.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Dynamic,ON,OFF,f/5.6,1/1000s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
